% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
29.011	1	1	2902	2	1	14	1527	14	1527
29.012	1	1	2902	3	1	14	1527	14	1527
29.013	1	1	2902	4	1	14	1527	14	1527
29.014	1	1	2902	5	1	14	1527	14	1527
29.021	1	1	2903	2	1	0	0	14	1527
29.026	1	1	2903	7	1	14	1527	14	1527
29.027	1	1	2903	8	1	14	1527	14	1527
29.028	1	1	2903	9	1	14	1527	14	1527
29.029	1	1	2903	10	1	14	1527	14	1527
29.036	1	1	2904	7	1	0	0	14	1527
29.041	1	1	2905	2	1	14	1527	14	1527
29.042	1	1	2905	3	1	14	1527	14	1527
29.043	1	1	2905	4	1	14	1527	14	1527
29.044	1	1	2905	5	1	14	1527	14	1527
29.051	1	1	2906	2	1	0	0	14	1527
29.056	1	1	2906	7	1	14	1527	14	1527
29.057	1	1	2906	8	1	14	1527	14	1527
29.071	1	1	2908	2	1	14	1527	14	1527
29.072	1	1	2908	3	1	14	1527	14	1527
29.086	1	1	2909	7	1	14	1527	14	1527
29.087	1	1	2909	8	1	14	1527	14	1527
29.101	1	1	2911	2	1	14	1527	14	1527
29.102	1	1	2911	3	1	14	1527	14	1527
29.116	1	1	2912	7	1	14	1527	14	1527
29.117	1	1	2912	8	1	14	1527	14	1527
29.131	1	1	2914	2	1	14	1527	14	1527
29.132	1	1	2914	3	1	14	1527	14	1527
29.146	1	1	2915	7	1	14	1527	14	1527
29.147	1	1	2915	8	1	14	1527	14	1527
29.148	1	1	2915	9	1	14	1527	14	1527
29.155	1	1	2916	6	1	0	0	14	1527
29.161	1	1	2917	2	1	14	1527	14	1527
29.162	1	1	2917	3	1	14	1527	14	1527
29.176	1	1	2918	7	1	14	1527	14	1527
29.177	1	1	2918	8	1	14	1527	14	1527
29.178	1	1	2918	9	1	14	1527	14	1527
29.185	1	1	2919	6	1	0	0	14	1527
29.191	1	1	2920	2	1	14	1527	14	1527
29.192	1	1	2920	3	1	14	1527	14	1527
29.193	1	1	2920	4	1	14	1527	14	1527
29.2	1	1	2921	1	1	0	0	14	1527
29.206	1	1	2921	7	1	14	1527	14	1527
29.207	1	1	2921	8	1	14	1527	14	1527
29.208	1	1	2921	9	1	14	1527	14	1527
29.221	1	1	2923	2	1	14	1527	14	1527
29.222	1	1	2923	3	1	14	1527	14	1527
29.223	1	1	2923	4	1	14	1527	14	1527
29.23	1	1	2924	1	1	0	0	14	1527
29.236	1	1	2924	7	1	14	1527	14	1527
29.237	1	1	2924	8	1	14	1527	14	1527
29.238	1	1	2924	9	1	14	1527	14	1527
29.251	1	1	2926	2	1	14	1527	14	1527
29.252	1	1	2926	3	1	14	1527	14	1527
29.253	1	1	2926	4	1	14	1527	14	1527
29.266	1	1	2927	7	1	14	1527	14	1527
29.267	1	1	2927	8	1	14	1527	14	1527
29.268	1	1	2927	9	1	14	1527	14	1527
29.281	1	1	2929	2	1	14	1527	14	1527
29.282	1	1	2929	3	1	14	1527	14	1527
29.283	1	1	2929	4	1	14	1527	14	1527
29.296	1	1	2930	7	1	14	1527	14	1527
29.297	1	1	2930	8	1	14	1527	14	1527
29.298	1	1	2930	9	1	14	1527	14	1527
29.311	1	1	2932	2	1	14	1527	14	1527
29.312	1	1	2932	3	1	14	1527	14	1527
29.313	1	1	2932	4	1	14	1527	14	1527
29.326	1	1	2933	7	1	14	1527	14	1527
29.327	1	1	2933	8	1	14	1527	14	1527
29.328	1	1	2933	9	1	14	1527	14	1527
29.329	1	1	2933	10	1	14	1527	14	1527
29.336	1	1	2934	7	1	0	0	14	1527
29.341	1	1	2935	2	1	14	1527	14	1527
29.342	1	1	2935	3	1	14	1527	14	1527
29.343	1	1	2935	4	1	14	1527	14	1527
29.344	1	1	2935	5	1	14	1527	14	1527
29.351	1	1	2936	2	1	0	0	14	1527
29.356	1	1	2936	7	1	14	1527	14	1527
29.357	1	1	2936	8	1	14	1527	14	1527
29.358	1	1	2936	9	1	14	1527	14	1527
29.359	1	1	2936	10	1	14	1527	14	1527
29.366	1	1	2937	7	1	0	0	14	1527
29.371	1	1	2938	2	1	14	1527	14	1527
29.372	1	1	2938	3	1	14	1527	14	1527
29.373	1	1	2938	4	1	14	1527	14	1527
29.374	1	1	2938	5	1	14	1527	14	1527
29.381	1	1	2939	2	1	0	0	14	1527
29.386	1	1	2939	7	1	14	1527	14	1527
29.387	1	1	2939	8	1	14	1527	14	1527
29.388	1	1	2939	9	1	14	1527	14	1527
29.389	1	1	2939	10	1	14	1527	14	1527
29.396	1	1	2940	7	1	0	0	14	1527
29.401	1	1	2941	2	1	14	1527	14	1527
29.402	1	1	2941	3	1	14	1527	14	1527
29.403	1	1	2941	4	1	14	1527	14	1527
29.404	1	1	2941	5	1	14	1527	14	1527
29.411	1	1	2942	2	1	0	0	14	1527
29.416	1	1	2942	7	1	14	1527	14	1527
29.417	1	1	2942	8	1	14	1527	14	1527
29.431	1	1	2944	2	1	14	1527	14	1527
29.432	1	1	2944	3	1	14	1527	14	1527
29.446	1	1	2945	7	1	14	1527	14	1527
29.447	1	1	2945	8	1	14	1527	14	1527
29.461	1	1	2947	2	1	14	1527	14	1527
29.462	1	1	2947	3	1	14	1527	14	1527
29.476	1	1	2948	7	1	14	1527	14	1527
29.477	1	1	2948	8	1	14	1527	14	1527
29.491	1	1	2950	2	1	14	1527	14	1527
29.492	1	1	2950	3	1	14	1527	14	1527
29.506	1	1	2951	7	1	14	1527	14	1527
29.507	1	1	2951	8	1	14	1527	14	1527
29.508	1	1	2951	9	1	14	1527	14	1527
29.515	1	1	2952	6	1	0	0	14	1527
29.521	1	1	2953	2	1	14	1527	14	1527
29.522	1	1	2953	3	1	14	1527	14	1527
29.536	1	1	2954	7	1	14	1527	14	1527
29.537	1	1	2954	8	1	14	1527	14	1527
29.538	1	1	2954	9	1	14	1527	14	1527
29.545	1	1	2955	6	1	0	0	14	1527
29.551	1	1	2956	2	1	14	1527	14	1527
29.552	1	1	2956	3	1	14	1527	14	1527
29.553	1	1	2956	4	1	14	1527	14	1527
29.56	1	1	2957	1	1	0	0	14	1527
29.566	1	1	2957	7	1	14	1527	14	1527
29.567	1	1	2957	8	1	14	1527	14	1527
29.568	1	1	2957	9	1	14	1527	14	1527
29.581	1	1	2959	2	1	14	1527	14	1527
29.582	1	1	2959	3	1	14	1527	14	1527
29.583	1	1	2959	4	1	14	1527	14	1527
29.59	1	1	2960	1	1	0	0	14	1527
29.596	1	1	2960	7	1	14	1527	14	1527
29.597	1	1	2960	8	1	14	1527	14	1527
29.598	1	1	2960	9	1	14	1527	14	1527
29.611	1	1	2962	2	1	14	1527	14	1527
29.612	1	1	2962	3	1	14	1527	14	1527
29.613	1	1	2962	4	1	14	1527	14	1527
29.626	1	1	2963	7	1	14	1527	14	1527
29.627	1	1	2963	8	1	14	1527	14	1527
29.628	1	1	2963	9	1	14	1527	14	1527
29.641	1	1	2965	2	1	14	1527	14	1527
29.642	1	1	2965	3	1	14	1527	14	1527
29.643	1	1	2965	4	1	14	1527	14	1527
29.656	1	1	2966	7	1	14	1527	14	1527
29.657	1	1	2966	8	1	14	1527	14	1527
29.658	1	1	2966	9	1	14	1527	14	1527
29.671	1	1	2968	2	1	14	1527	14	1527
29.672	1	1	2968	3	1	14	1527	14	1527
29.673	1	1	2968	4	1	14	1527	14	1527
29.686	1	1	2969	7	1	14	1527	14	1527
29.687	1	1	2969	8	1	14	1527	14	1527
29.688	1	1	2969	9	1	14	1527	14	1527
29.689	1	1	2969	10	1	14	1527	14	1527
29.696	1	1	2970	7	1	0	0	14	1527
29.701	1	1	2971	2	1	14	1527	14	1527
29.702	1	1	2971	3	1	14	1527	14	1527
29.703	1	1	2971	4	1	14	1527	14	1527
29.704	1	1	2971	5	1	14	1527	14	1527
29.711	1	1	2972	2	1	0	0	14	1527
29.716	1	1	2972	7	1	14	1527	14	1527
29.717	1	1	2972	8	1	14	1527	14	1527
29.718	1	1	2972	9	1	14	1527	14	1527
29.719	1	1	2972	10	1	14	1527	14	1527
29.726	1	1	2973	7	1	0	0	14	1527
29.731	1	1	2974	2	1	14	1527	14	1527
29.732	1	1	2974	3	1	14	1527	14	1527
29.733	1	1	2974	4	1	14	1527	14	1527
29.734	1	1	2974	5	1	14	1527	14	1527
29.741	1	1	2975	2	1	0	0	14	1527
29.746	1	1	2975	7	1	14	1527	14	1527
29.747	1	1	2975	8	1	14	1527	14	1527
29.748	1	1	2975	9	1	14	1527	14	1527
29.749	1	1	2975	10	1	14	1527	14	1527
29.756	1	1	2976	7	1	0	0	14	1527
29.761	1	1	2977	2	1	14	1527	14	1527
29.762	1	1	2977	3	1	14	1527	14	1527
29.763	1	1	2977	4	1	14	1527	14	1527
29.764	1	1	2977	5	1	14	1527	14	1527
29.771	1	1	2978	2	1	0	0	14	1527
29.776	1	1	2978	7	1	14	1527	14	1527
29.777	1	1	2978	8	1	14	1527	14	1527
29.791	1	1	2980	2	1	14	1527	14	1527
29.792	1	1	2980	3	1	14	1527	14	1527
29.806	1	1	2981	7	1	14	1527	14	1527
29.807	1	1	2981	8	1	14	1527	14	1527
29.821	1	1	2983	2	1	14	1527	14	1527
29.822	1	1	2983	3	1	14	1527	14	1527
29.836	1	1	2984	7	1	14	1527	14	1527
29.837	1	1	2984	8	1	14	1527	14	1527
29.851	1	1	2986	2	1	14	1527	14	1527
29.852	1	1	2986	3	1	14	1527	14	1527
29.866	1	1	2987	7	1	14	1527	14	1527
29.867	1	1	2987	8	1	14	1527	14	1527
29.868	1	1	2987	9	1	14	1527	14	1527
29.875	1	1	2988	6	1	0	0	14	1527
29.881	1	1	2989	2	1	14	1527	14	1527
29.882	1	1	2989	3	1	14	1527	14	1527
29.896	1	1	2990	7	1	14	1527	14	1527
29.897	1	1	2990	8	1	14	1527	14	1527
29.898	1	1	2990	9	1	14	1527	14	1527
29.905	1	1	2991	6	1	0	0	14	1527
29.911	1	1	2992	2	1	14	1527	14	1527
29.912	1	1	2992	3	1	14	1527	14	1527
29.913	1	1	2992	4	1	14	1527	14	1527
29.92	1	1	2993	1	1	0	0	14	1527
29.926	1	1	2993	7	1	14	1527	14	1527
29.927	1	1	2993	8	1	14	1527	14	1527
29.928	1	1	2993	9	1	14	1527	14	1527
29.941	1	1	2995	2	1	14	1527	14	1527
29.942	1	1	2995	3	1	14	1527	14	1527
29.943	1	1	2995	4	1	14	1527	14	1527
29.95	1	1	2996	1	1	0	0	14	1527
29.956	1	1	2996	7	1	14	1527	14	1527
29.957	1	1	2996	8	1	14	1527	14	1527
29.958	1	1	2996	9	1	14	1527	14	1527
29.971	1	1	2998	2	1	14	1527	14	1527
29.972	1	1	2998	3	1	14	1527	14	1527
29.973	1	1	2998	4	1	14	1527	14	1527
29.986	1	1	2999	7	1	14	1527	14	1527
29.987	1	1	2999	8	1	14	1527	14	1527
29.988	1	1	2999	9	1	14	1527	14	1527
30.001	1	1	3001	2	1	14	1527	14	1527
30.002	1	1	3001	3	1	14	1527	14	1527
30.003	1	1	3001	4	1	14	1527	14	1527
30.016	1	1	3002	7	1	14	1527	14	1527
30.017	1	1	3002	8	1	14	1527	14	1527
30.018	1	1	3002	9	1	14	1527	14	1527
30.031	1	1	3004	2	1	14	1527	14	1527
30.032	1	1	3004	3	1	14	1527	14	1527
30.033	1	1	3004	4	1	14	1527	14	1527
30.046	1	1	3005	7	1	14	1527	14	1527
30.047	1	1	3005	8	1	14	1527	14	1527
30.048	1	1	3005	9	1	14	1527	14	1527
30.049	1	1	3005	10	1	14	1527	14	1527
30.056	1	1	3006	7	1	0	0	14	1527
30.061	1	1	3007	2	1	14	1527	14	1527
30.062	1	1	3007	3	1	14	1527	14	1527
30.063	1	1	3007	4	1	14	1527	14	1527
30.064	1	1	3007	5	1	14	1527	14	1527
30.071	1	1	3008	2	1	0	0	14	1527
30.076	1	1	3008	7	1	14	1527	14	1527
30.077	1	1	3008	8	1	14	1527	14	1527
30.078	1	1	3008	9	1	14	1527	14	1527
30.079	1	1	3008	10	1	14	1527	14	1527
30.086	1	1	3009	7	1	0	0	14	1527
30.091	1	1	3010	2	1	14	1527	14	1527
30.092	1	1	3010	3	1	14	1527	14	1527
30.093	1	1	3010	4	1	14	1527	14	1527
30.094	1	1	3010	5	1	14	1527	14	1527
30.101	1	1	3011	2	1	0	0	14	1527
30.106	1	1	3011	7	1	14	1527	14	1527
30.107	1	1	3011	8	1	14	1527	14	1527
30.108	1	1	3011	9	1	14	1527	14	1527
30.109	1	1	3011	10	1	14	1527	14	1527
30.116	1	1	3012	7	1	0	0	14	1527
30.121	1	1	3013	2	1	14	1527	14	1527
30.122	1	1	3013	3	1	14	1527	14	1527
30.123	1	1	3013	4	1	14	1527	14	1527
30.124	1	1	3013	5	1	14	1527	14	1527
30.131	1	1	3014	2	1	0	0	14	1527
30.136	1	1	3014	7	1	14	1527	14	1527
30.137	1	1	3014	8	1	14	1527	14	1527
30.151	1	1	3016	2	1	14	1527	14	1527
30.152	1	1	3016	3	1	14	1527	14	1527
30.166	1	1	3017	7	1	14	1527	14	1527
30.167	1	1	3017	8	1	14	1527	14	1527
30.181	1	1	3019	2	1	14	1527	14	1527
30.182	1	1	3019	3	1	14	1527	14	1527
30.196	1	1	3020	7	1	14	1527	14	1527
30.197	1	1	3020	8	1	14	1527	14	1527
30.211	1	1	3022	2	1	14	1527	14	1527
30.212	1	1	3022	3	1	14	1527	14	1527
30.226	1	1	3023	7	1	14	1527	14	1527
30.227	1	1	3023	8	1	14	1527	14	1527
30.228	1	1	3023	9	1	14	1527	14	1527
30.235	1	1	3024	6	1	0	0	14	1527
30.241	1	1	3025	2	1	14	1527	14	1527
30.242	1	1	3025	3	1	14	1527	14	1527
30.256	1	1	3026	7	1	14	1527	14	1527
30.257	1	1	3026	8	1	14	1527	14	1527
30.258	1	1	3026	9	1	14	1527	14	1527
30.265	1	1	3027	6	1	0	0	14	1527
30.271	1	1	3028	2	1	14	1527	14	1527
30.272	1	1	3028	3	1	14	1527	14	1527
30.273	1	1	3028	4	1	14	1527	14	1527
30.28	1	1	3029	1	1	0	0	14	1527
30.286	1	1	3029	7	1	14	1527	14	1527
30.287	1	1	3029	8	1	14	1527	14	1527
30.288	1	1	3029	9	1	14	1527	14	1527
30.301	1	1	3031	2	1	14	1527	14	1527
30.302	1	1	3031	3	1	14	1527	14	1527
30.303	1	1	3031	4	1	14	1527	14	1527
30.31	1	1	3032	1	1	0	0	14	1527
30.316	1	1	3032	7	1	14	1527	14	1527
30.317	1	1	3032	8	1	14	1527	14	1527
30.318	1	1	3032	9	1	14	1527	14	1527
30.331	1	1	3034	2	1	14	1527	14	1527
30.332	1	1	3034	3	1	14	1527	14	1527
30.333	1	1	3034	4	1	14	1527	14	1527
30.346	1	1	3035	7	1	14	1527	14	1527
30.347	1	1	3035	8	1	14	1527	14	1527
30.348	1	1	3035	9	1	14	1527	14	1527
30.361	1	1	3037	2	1	14	1527	14	1527
30.362	1	1	3037	3	1	14	1527	14	1527
30.363	1	1	3037	4	1	14	1527	14	1527
30.376	1	1	3038	7	1	14	1527	14	1527
30.377	1	1	3038	8	1	14	1527	14	1527
30.378	1	1	3038	9	1	14	1527	14	1527
30.391	1	1	3040	2	1	14	1527	14	1527
30.392	1	1	3040	3	1	14	1527	14	1527
30.393	1	1	3040	4	1	14	1527	14	1527
30.406	1	1	3041	7	1	14	1527	14	1527
30.407	1	1	3041	8	1	14	1527	14	1527
30.408	1	1	3041	9	1	14	1527	14	1527
30.409	1	1	3041	10	1	14	1527	14	1527
30.416	1	1	3042	7	1	0	0	14	1527
30.421	1	1	3043	2	1	14	1527	14	1527
30.422	1	1	3043	3	1	14	1527	14	1527
30.423	1	1	3043	4	1	14	1527	14	1527
30.424	1	1	3043	5	1	14	1527	14	1527
30.431	1	1	3044	2	1	0	0	14	1527
30.436	1	1	3044	7	1	14	1527	14	1527
30.437	1	1	3044	8	1	14	1527	14	1527
30.438	1	1	3044	9	1	14	1527	14	1527
30.439	1	1	3044	10	1	14	1527	14	1527
30.446	1	1	3045	7	1	0	0	14	1527
30.451	1	1	3046	2	1	14	1527	14	1527
30.452	1	1	3046	3	1	14	1527	14	1527
30.453	1	1	3046	4	1	14	1527	14	1527
30.454	1	1	3046	5	1	14	1527	14	1527
30.461	1	1	3047	2	1	0	0	14	1527
30.466	1	1	3047	7	1	14	1527	14	1527
30.467	1	1	3047	8	1	14	1527	14	1527
30.468	1	1	3047	9	1	14	1527	14	1527
30.469	1	1	3047	10	1	14	1527	14	1527
30.476	1	1	3048	7	1	0	0	14	1527
30.481	1	1	3049	2	1	14	1527	14	1527
30.482	1	1	3049	3	1	14	1527	14	1527
30.483	1	1	3049	4	1	14	1527	14	1527
30.484	1	1	3049	5	1	14	1527	14	1527
30.491	1	1	3050	2	1	0	0	14	1527
30.496	1	1	3050	7	1	14	1527	14	1527
30.497	1	1	3050	8	1	14	1527	14	1527
30.511	1	1	3052	2	1	14	1527	14	1527
30.512	1	1	3052	3	1	14	1527	14	1527
30.526	1	1	3053	7	1	14	1527	14	1527
30.527	1	1	3053	8	1	14	1527	14	1527
30.541	1	1	3055	2	1	14	1527	14	1527
30.542	1	1	3055	3	1	14	1527	14	1527
30.556	1	1	3056	7	1	14	1527	14	1527
30.557	1	1	3056	8	1	14	1527	14	1527
30.571	1	1	3058	2	1	14	1527	14	1527
30.572	1	1	3058	3	1	14	1527	14	1527
30.586	1	1	3059	7	1	14	1527	14	1527
30.587	1	1	3059	8	1	14	1527	14	1527
30.588	1	1	3059	9	1	14	1527	14	1527
30.595	1	1	3060	6	1	0	0	14	1527
30.601	1	1	3061	2	1	14	1527	14	1527
30.602	1	1	3061	3	1	14	1527	14	1527
30.616	1	1	3062	7	1	14	1527	14	1527
30.617	1	1	3062	8	1	14	1527	14	1527
30.618	1	1	3062	9	1	14	1527	14	1527
30.625	1	1	3063	6	1	0	0	14	1527
30.631	1	1	3064	2	1	14	1527	14	1527
30.632	1	1	3064	3	1	14	1527	14	1527
30.633	1	1	3064	4	1	14	1527	14	1527
30.64	1	1	3065	1	1	0	0	14	1527
30.646	1	1	3065	7	1	14	1527	14	1527
30.647	1	1	3065	8	1	14	1527	14	1527
30.648	1	1	3065	9	1	14	1527	14	1527
30.661	1	1	3067	2	1	14	1527	14	1527
30.662	1	1	3067	3	1	14	1527	14	1527
30.663	1	1	3067	4	1	14	1527	14	1527
30.67	1	1	3068	1	1	0	0	14	1527
30.676	1	1	3068	7	1	14	1527	14	1527
30.677	1	1	3068	8	1	14	1527	14	1527
30.678	1	1	3068	9	1	14	1527	14	1527
30.691	1	1	3070	2	1	14	1527	14	1527
30.692	1	1	3070	3	1	14	1527	14	1527
30.693	1	1	3070	4	1	14	1527	14	1527
30.706	1	1	3071	7	1	14	1527	14	1527
30.707	1	1	3071	8	1	14	1527	14	1527
30.708	1	1	3071	9	1	14	1527	14	1527
30.721	1	1	3073	2	1	14	1527	14	1527
30.722	1	1	3073	3	1	14	1527	14	1527
30.723	1	1	3073	4	1	14	1527	14	1527
30.736	1	1	3074	7	1	14	1527	14	1527
30.737	1	1	3074	8	1	14	1527	14	1527
30.738	1	1	3074	9	1	14	1527	14	1527
30.751	1	1	3076	2	1	14	1527	14	1527
30.752	1	1	3076	3	1	14	1527	14	1527
30.753	1	1	3076	4	1	14	1527	14	1527
30.766	1	1	3077	7	1	14	1527	14	1527
30.767	1	1	3077	8	1	14	1527	14	1527
30.768	1	1	3077	9	1	14	1527	14	1527
30.769	1	1	3077	10	1	14	1527	14	1527
30.776	1	1	3078	7	1	0	0	14	1527
30.781	1	1	3079	2	1	14	1527	14	1527
30.782	1	1	3079	3	1	14	1527	14	1527
30.783	1	1	3079	4	1	14	1527	14	1527
30.784	1	1	3079	5	1	14	1527	14	1527
30.791	1	1	3080	2	1	0	0	14	1527
30.796	1	1	3080	7	1	14	1527	14	1527
30.797	1	1	3080	8	1	14	1527	14	1527
30.798	1	1	3080	9	1	14	1527	14	1527
30.799	1	1	3080	10	1	14	1527	14	1527
30.806	1	1	3081	7	1	0	0	14	1527
30.811	1	1	3082	2	1	14	1527	14	1527
30.812	1	1	3082	3	1	14	1527	14	1527
30.813	1	1	3082	4	1	14	1527	14	1527
30.814	1	1	3082	5	1	14	1527	14	1527
30.821	1	1	3083	2	1	0	0	14	1527
30.826	1	1	3083	7	1	14	1527	14	1527
30.827	1	1	3083	8	1	14	1527	14	1527
30.828	1	1	3083	9	1	14	1527	14	1527
30.829	1	1	3083	10	1	14	1527	14	1527
30.836	1	1	3084	7	1	0	0	14	1527
30.841	1	1	3085	2	1	14	1527	14	1527
30.842	1	1	3085	3	1	14	1527	14	1527
30.843	1	1	3085	4	1	14	1527	14	1527
30.844	1	1	3085	5	1	14	1527	14	1527
30.851	1	1	3086	2	1	0	0	14	1527
30.856	1	1	3086	7	1	14	1527	14	1527
30.857	1	1	3086	8	1	14	1527	14	1527
30.871	1	1	3088	2	1	14	1527	14	1527
30.872	1	1	3088	3	1	14	1527	14	1527
30.886	1	1	3089	7	1	14	1527	14	1527
30.887	1	1	3089	8	1	14	1527	14	1527
30.901	1	1	3091	2	1	14	1527	14	1527
30.902	1	1	3091	3	1	14	1527	14	1527
30.916	1	1	3092	7	1	14	1527	14	1527
30.917	1	1	3092	8	1	14	1527	14	1527
30.931	1	1	3094	2	1	14	1527	14	1527
30.932	1	1	3094	3	1	14	1527	14	1527
30.946	1	1	3095	7	1	14	1527	14	1527
30.947	1	1	3095	8	1	14	1527	14	1527
30.948	1	1	3095	9	1	14	1527	14	1527
30.955	1	1	3096	6	1	0	0	14	1527
30.961	1	1	3097	2	1	14	1527	14	1527
30.962	1	1	3097	3	1	14	1527	14	1527
30.976	1	1	3098	7	1	14	1527	14	1527
30.977	1	1	3098	8	1	14	1527	14	1527
30.978	1	1	3098	9	1	14	1527	14	1527
30.985	1	1	3099	6	1	0	0	14	1527
30.991	1	1	3100	2	1	14	1527	14	1527
30.992	1	1	3100	3	1	14	1527	14	1527
30.993	1	1	3100	4	1	14	1527	14	1527
31	1	1	3101	1	1	0	0	14	1527
31.006	1	1	3101	7	1	14	1527	14	1527
31.007	1	1	3101	8	1	14	1527	14	1527
31.008	1	1	3101	9	1	14	1527	14	1527
31.021	1	1	3103	2	1	14	1527	14	1527
31.022	1	1	3103	3	1	14	1527	14	1527
31.023	1	1	3103	4	1	14	1527	14	1527
31.03	1	1	3104	1	1	0	0	14	1527
31.036	1	1	3104	7	1	14	1527	14	1527
31.037	1	1	3104	8	1	14	1527	14	1527
31.038	1	1	3104	9	1	14	1527	14	1527
31.051	1	1	3106	2	1	14	1527	14	1527
31.052	1	1	3106	3	1	14	1527	14	1527
31.053	1	1	3106	4	1	14	1527	14	1527
31.066	1	1	3107	7	1	14	1527	14	1527
31.067	1	1	3107	8	1	14	1527	14	1527
31.068	1	1	3107	9	1	14	1527	14	1527
31.081	1	1	3109	2	1	14	1527	14	1527
31.082	1	1	3109	3	1	14	1527	14	1527
31.083	1	1	3109	4	1	14	1527	14	1527
31.096	1	1	3110	7	1	14	1527	14	1527
31.097	1	1	3110	8	1	14	1527	14	1527
31.098	1	1	3110	9	1	14	1527	14	1527
31.111	1	1	3112	2	1	14	1527	14	1527
31.112	1	1	3112	3	1	14	1527	14	1527
31.113	1	1	3112	4	1	14	1527	14	1527
31.126	1	1	3113	7	1	14	1527	14	1527
31.127	1	1	3113	8	1	14	1527	14	1527
31.128	1	1	3113	9	1	14	1527	14	1527
31.129	1	1	3113	10	1	14	1527	14	1527
31.136	1	1	3114	7	1	0	0	14	1527
31.141	1	1	3115	2	1	14	1527	14	1527
31.142	1	1	3115	3	1	14	1527	14	1527
31.143	1	1	3115	4	1	14	1527	14	1527
31.144	1	1	3115	5	1	14	1527	14	1527
31.151	1	1	3116	2	1	0	0	14	1527
31.156	1	1	3116	7	1	14	1527	14	1527
31.157	1	1	3116	8	1	14	1527	14	1527
31.158	1	1	3116	9	1	14	1527	14	1527
31.159	1	1	3116	10	1	14	1527	14	1527
31.166	1	1	3117	7	1	0	0	14	1527
31.171	1	1	3118	2	1	14	1527	14	1527
31.172	1	1	3118	3	1	14	1527	14	1527
31.173	1	1	3118	4	1	14	1527	14	1527
31.174	1	1	3118	5	1	14	1527	14	1527
31.181	1	1	3119	2	1	0	0	14	1527
31.186	1	1	3119	7	1	14	1527	14	1527
31.187	1	1	3119	8	1	14	1527	14	1527
31.188	1	1	3119	9	1	14	1527	14	1527
31.189	1	1	3119	10	1	14	1527	14	1527
31.196	1	1	3120	7	1	0	0	14	1527
31.201	1	1	3121	2	1	14	1527	14	1527
31.202	1	1	3121	3	1	14	1527	14	1527
31.203	1	1	3121	4	1	14	1527	14	1527
31.204	1	1	3121	5	1	14	1527	14	1527
31.211	1	1	3122	2	1	0	0	14	1527
31.216	1	1	3122	7	1	14	1527	14	1527
31.217	1	1	3122	8	1	14	1527	14	1527
31.231	1	1	3124	2	1	14	1527	14	1527
31.232	1	1	3124	3	1	14	1527	14	1527
31.246	1	1	3125	7	1	14	1527	14	1527
31.247	1	1	3125	8	1	14	1527	14	1527
31.261	1	1	3127	2	1	14	1527	14	1527
31.262	1	1	3127	3	1	14	1527	14	1527
31.276	1	1	3128	7	1	14	1527	14	1527
31.277	1	1	3128	8	1	14	1527	14	1527
31.291	1	1	3130	2	1	14	1527	14	1527
31.292	1	1	3130	3	1	14	1527	14	1527
31.306	1	1	3131	7	1	14	1527	14	1527
31.307	1	1	3131	8	1	14	1527	14	1527
31.308	1	1	3131	9	1	14	1527	14	1527
31.315	1	1	3132	6	1	0	0	14	1527
31.321	1	1	3133	2	1	14	1527	14	1527
31.322	1	1	3133	3	1	14	1527	14	1527
31.336	1	1	3134	7	1	14	1527	14	1527
31.337	1	1	3134	8	1	14	1527	14	1527
31.338	1	1	3134	9	1	14	1527	14	1527
31.345	1	1	3135	6	1	0	0	14	1527
31.351	1	1	3136	2	1	14	1527	14	1527
31.352	1	1	3136	3	1	14	1527	14	1527
31.353	1	1	3136	4	1	14	1527	14	1527
31.36	1	1	3137	1	1	0	0	14	1527
31.366	1	1	3137	7	1	14	1527	14	1527
31.367	1	1	3137	8	1	14	1527	14	1527
31.368	1	1	3137	9	1	14	1527	14	1527
31.381	1	1	3139	2	1	14	1527	14	1527
31.382	1	1	3139	3	1	14	1527	14	1527
31.383	1	1	3139	4	1	14	1527	14	1527
31.39	1	1	3140	1	1	0	0	14	1527
31.396	1	1	3140	7	1	14	1527	14	1527
31.397	1	1	3140	8	1	14	1527	14	1527
31.398	1	1	3140	9	1	14	1527	14	1527
31.411	1	1	3142	2	1	14	1527	14	1527
31.412	1	1	3142	3	1	14	1527	14	1527
31.413	1	1	3142	4	1	14	1527	14	1527
31.426	1	1	3143	7	1	14	1527	14	1527
31.427	1	1	3143	8	1	14	1527	14	1527
31.428	1	1	3143	9	1	14	1527	14	1527
31.441	1	1	3145	2	1	14	1527	14	1527
31.442	1	1	3145	3	1	14	1527	14	1527
31.443	1	1	3145	4	1	14	1527	14	1527
31.456	1	1	3146	7	1	14	1527	14	1527
31.457	1	1	3146	8	1	14	1527	14	1527
31.458	1	1	3146	9	1	14	1527	14	1527
31.471	1	1	3148	2	1	14	1527	14	1527
31.472	1	1	3148	3	1	14	1527	14	1527
31.473	1	1	3148	4	1	14	1527	14	1527
31.486	1	1	3149	7	1	14	1527	14	1527
31.487	1	1	3149	8	1	14	1527	14	1527
31.488	1	1	3149	9	1	14	1527	14	1527
31.489	1	1	3149	10	1	14	1527	14	1527
31.496	1	1	3150	7	1	0	0	14	1527
31.501	1	1	3151	2	1	14	1527	14	1527
31.502	1	1	3151	3	1	14	1527	14	1527
31.503	1	1	3151	4	1	14	1527	14	1527
